datetime,open,high,low,close,volume
2025-02-02 23:45:00+00:00,202.16,203.45,201.4,203.3,4376.6
2025-02-03 00:00:00+00:00,203.31,203.75,201.544,201.919,1616.84
2025-02-03 00:15:00+00:00,201.85,202.66,196.459,200.278,5821.93
2025-02-03 00:30:00+00:00,200.251,200.6,191.81,192.968,10054.89
2025-02-03 00:45:00+00:00,192.984,200.25,192.984,198.543,12574.44
2025-02-03 01:00:00+00:00,198.3,199.862,196.198,196.392,4040.85
2025-02-03 01:15:00+00:00,196.641,196.641,191.901,193.68,5571.48
2025-02-03 01:30:00+00:00,193.74,195.7,190.408,191.736,8511.69
2025-02-03 01:45:00+00:00,191.8,191.84,176.42,184.626,55215.605
2025-02-03 02:00:00+00:00,184.662,188.623,174.98,188.427,42412.19
2025-02-03 02:15:00+00:00,188.5,189.95,185.8,187.152,17233.06
2025-02-03 02:30:00+00:00,187.04,189.964,184.858,189.436,9629.77
2025-02-03 02:45:00+00:00,189.52,191.729,185.952,187.72,7022.95
2025-02-03 03:00:00+00:00,187.72,196.979,187.28,194.629,5890.76
2025-02-03 03:15:00+00:00,194.717,198.156,194.28,194.936,4654.91
2025-02-03 03:30:00+00:00,194.908,195.0,193.25,193.798,1825.83
2025-02-03 03:45:00+00:00,193.74,199.641,193.74,197.821,2774.67
2025-02-03 04:00:00+00:00,197.73,199.74,195.888,196.0,1548.68
2025-02-03 04:15:00+00:00,196.279,197.45,193.912,194.201,1794.33
2025-02-03 04:30:00+00:00,194.125,195.02,190.278,191.489,3791.9
2025-02-03 04:45:00+00:00,191.579,192.979,188.992,189.565,5171.56
2025-02-03 05:00:00+00:00,189.611,191.875,189.521,190.765,3212.87
2025-02-03 05:15:00+00:00,190.488,194.768,190.419,193.739,2609.49
2025-02-03 05:30:00+00:00,193.771,195.63,192.985,193.799,1524.57
2025-02-03 05:45:00+00:00,193.816,197.279,193.055,196.526,3395.62
2025-02-03 06:00:00+00:00,196.51,196.51,193.584,194.67,1506.25
2025-02-03 06:15:00+00:00,194.667,197.643,194.016,196.652,1755.37
2025-02-03 06:30:00+00:00,196.547,198.253,194.211,194.594,2985.46
2025-02-03 06:45:00+00:00,194.539,195.896,194.384,195.431,673.5
2025-02-03 07:00:00+00:00,195.494,197.0,195.13,196.375,1368.11
2025-02-03 07:15:00+00:00,196.4,198.355,196.361,197.573,939.12
2025-02-03 07:30:00+00:00,197.699,198.743,195.956,197.144,1399.7
2025-02-03 07:45:00+00:00,197.13,199.521,196.508,198.982,2985.93
2025-02-03 08:00:00+00:00,198.927,198.935,194.906,196.716,2072.48
2025-02-03 08:15:00+00:00,196.728,197.099,194.73,195.71,2477.91
2025-02-03 08:30:00+00:00,195.491,195.86,193.176,193.435,1659.65
2025-02-03 08:45:00+00:00,193.4,195.44,193.256,195.44,796.81
2025-02-03 09:00:00+00:00,195.339,198.933,194.896,198.544,1211.38
2025-02-03 09:15:00+00:00,198.3,198.481,195.123,196.08,1450.97
2025-02-03 09:30:00+00:00,196.018,196.453,193.672,194.457,1177.26
2025-02-03 09:45:00+00:00,194.445,194.96,193.679,194.099,1438.65
2025-02-03 10:00:00+00:00,194.168,195.971,193.95,195.948,938.84
2025-02-03 10:15:00+00:00,195.865,199.371,195.2,199.176,1060.23
2025-02-03 10:30:00+00:00,199.234,200.6,198.261,199.3,1322.82
2025-02-03 10:45:00+00:00,199.297,201.882,199.297,201.655,1070.12
2025-02-03 11:00:00+00:00,201.652,201.679,199.6,200.307,1004.28
2025-02-03 11:15:00+00:00,200.34,200.472,198.613,199.103,1427.87
2025-02-03 11:30:00+00:00,199.172,199.771,198.543,198.921,1052.93
2025-02-03 11:45:00+00:00,198.825,199.224,197.831,198.454,1191.34
2025-02-03 12:00:00+00:00,198.5,198.923,197.064,197.417,2512.7
2025-02-03 12:15:00+00:00,197.387,199.44,197.18,197.635,1425.53
2025-02-03 12:30:00+00:00,197.636,198.014,196.337,197.08,997.9
2025-02-03 12:45:00+00:00,197.105,197.111,194.635,194.927,1163.02
2025-02-03 13:00:00+00:00,194.907,196.312,194.526,194.603,2542.42
2025-02-03 13:15:00+00:00,194.517,195.771,193.236,193.543,1275.27
2025-02-03 13:30:00+00:00,193.312,196.719,193.312,196.452,988.43
2025-02-03 13:45:00+00:00,196.484,196.704,193.675,194.576,828.22
2025-02-03 14:00:00+00:00,194.568,194.601,190.404,191.58,6896.21
2025-02-03 14:15:00+00:00,191.15,192.853,189.75,191.368,2576.23
2025-02-03 14:30:00+00:00,191.026,199.368,190.097,197.729,8315.48
2025-02-03 14:45:00+00:00,197.841,199.802,194.67,199.608,4050.27
2025-02-03 15:00:00+00:00,199.5,200.36,197.917,198.952,2798.95
2025-02-03 15:15:00+00:00,198.888,208.871,198.202,207.263,9714.7
2025-02-03 15:30:00+00:00,207.262,209.176,205.0,209.125,6331.29
2025-02-03 15:45:00+00:00,209.038,209.922,205.615,206.999,4594.61
2025-02-03 16:00:00+00:00,206.944,208.078,203.495,204.81,5122.6
2025-02-03 16:15:00+00:00,204.825,208.062,204.239,206.875,2638.31
2025-02-03 16:30:00+00:00,206.9,208.3,206.419,208.111,1346.77
2025-02-03 16:45:00+00:00,208.053,208.922,207.04,207.482,1944.37
2025-02-03 17:00:00+00:00,207.544,208.0,205.616,206.054,2445.24
2025-02-03 17:15:00+00:00,205.825,208.024,205.375,207.327,1123.86
2025-02-03 17:30:00+00:00,207.458,207.7,205.793,207.458,629.42
2025-02-03 17:45:00+00:00,207.457,208.199,206.078,206.782,2746.22
2025-02-03 18:00:00+00:00,206.66,207.417,205.035,205.695,3065.69
2025-02-03 18:15:00+00:00,205.695,208.568,205.285,208.179,2910.89
2025-02-03 18:30:00+00:00,208.246,210.528,207.544,209.57,3207.37
2025-02-03 18:45:00+00:00,209.456,211.817,209.061,211.596,2520.85
2025-02-03 19:00:00+00:00,211.578,212.274,210.641,212.236,3443.76
2025-02-03 19:15:00+00:00,212.199,214.339,211.804,212.032,5234.11
2025-02-03 19:30:00+00:00,212.081,213.374,211.47,213.105,2841.6
2025-02-03 19:45:00+00:00,213.207,214.915,212.536,214.667,1585.58
2025-02-03 20:00:00+00:00,214.66,214.832,210.402,211.482,5824.79
2025-02-03 20:15:00+00:00,211.528,212.705,211.201,212.265,1353.17
2025-02-03 20:30:00+00:00,212.3,212.875,210.305,210.866,1573.35
2025-02-03 20:45:00+00:00,210.796,211.844,210.345,211.494,6460.09
2025-02-03 21:00:00+00:00,211.462,212.614,210.351,210.59,553.26
2025-02-03 21:15:00+00:00,210.496,213.52,209.49,213.18,3654.44
2025-02-03 21:30:00+00:00,213.138,215.842,212.979,214.93,3646.09
2025-02-03 21:45:00+00:00,214.884,217.563,214.746,216.349,5596.0
2025-02-03 22:00:00+00:00,216.259,218.092,215.64,215.954,5585.32
2025-02-03 22:15:00+00:00,215.849,218.388,214.68,218.113,3116.99
2025-02-03 22:30:00+00:00,218.112,218.113,216.312,217.098,819.52
2025-02-03 22:45:00+00:00,217.184,217.528,215.561,217.149,2644.69
2025-02-03 23:00:00+00:00,217.356,217.389,215.677,216.12,739.81
2025-02-03 23:15:00+00:00,216.036,216.25,215.184,215.816,1198.54
2025-02-03 23:30:00+00:00,215.785,216.552,215.32,215.676,2189.61
2025-02-03 23:45:00+00:00,215.65,216.16,215.363,216.065,1265.23
2025-02-04 00:00:00+00:00,216.157,217.749,215.201,216.99,1781.75
2025-02-04 00:15:00+00:00,216.91,217.24,215.335,215.645,453.28
2025-02-04 00:30:00+00:00,215.782,217.68,215.544,217.219,1604.01
2025-02-04 00:45:00+00:00,216.96,217.168,215.125,215.207,498.03
2025-02-04 01:00:00+00:00,215.285,216.519,214.986,215.68,882.29
2025-02-04 01:15:00+00:00,215.645,217.15,215.563,217.124,777.75
2025-02-04 01:30:00+00:00,217.178,219.36,216.87,218.249,1162.94
2025-02-04 01:45:00+00:00,218.251,218.721,217.622,218.442,1305.75
2025-02-04 02:00:00+00:00,218.44,219.039,217.601,218.054,1519.68
2025-02-04 02:15:00+00:00,218.27,219.774,217.963,218.285,1058.38
2025-02-04 02:30:00+00:00,218.112,218.54,216.655,216.911,547.78
2025-02-04 02:45:00+00:00,216.909,217.4,215.38,215.38,1767.74
2025-02-04 03:00:00+00:00,215.475,216.173,214.944,215.886,1524.92
2025-02-04 03:15:00+00:00,215.987,216.021,214.021,214.06,1134.59
2025-02-04 03:30:00+00:00,214.149,215.073,213.748,214.965,901.43
2025-02-04 03:45:00+00:00,214.997,215.547,214.397,215.284,600.92
2025-02-04 04:00:00+00:00,215.29,215.829,214.385,215.634,321.47
2025-02-04 04:15:00+00:00,215.392,215.392,213.924,214.185,364.21
2025-02-04 04:30:00+00:00,214.34,215.062,213.432,213.52,1183.55
2025-02-04 04:45:00+00:00,213.5,213.9,212.402,212.765,2597.08
2025-02-04 05:00:00+00:00,212.825,213.25,207.45,208.048,4228.53
2025-02-04 05:15:00+00:00,208.078,208.766,203.804,204.139,8444.29
2025-02-04 05:30:00+00:00,204.071,205.375,201.989,203.351,4976.27
2025-02-04 05:45:00+00:00,203.144,205.331,201.64,203.951,2906.3
2025-02-04 06:00:00+00:00,204.08,206.731,204.08,206.57,1540.64
2025-02-04 06:15:00+00:00,206.356,207.19,203.498,204.085,2507.83
2025-02-04 06:30:00+00:00,203.999,205.995,203.999,205.963,799.05
2025-02-04 06:45:00+00:00,205.52,206.78,205.16,206.417,957.21
2025-02-04 07:00:00+00:00,206.417,206.9,205.6,206.461,466.64
2025-02-04 07:15:00+00:00,206.461,207.699,205.464,205.464,910.42
2025-02-04 07:30:00+00:00,205.536,207.072,205.2,206.285,1697.58
2025-02-04 07:45:00+00:00,206.435,206.435,203.501,204.201,1891.79
2025-02-04 08:00:00+00:00,204.14,205.738,202.959,205.5,1660.36
2025-02-04 08:15:00+00:00,205.483,205.841,204.676,205.604,492.72
2025-02-04 08:30:00+00:00,205.513,205.513,202.384,202.747,1964.33
2025-02-04 08:45:00+00:00,202.768,203.935,202.52,203.519,816.52
2025-02-04 09:00:00+00:00,203.781,205.6,203.5,205.05,2007.1
2025-02-04 09:15:00+00:00,205.049,205.546,204.091,205.112,313.93
2025-02-04 09:30:00+00:00,205.131,206.344,204.625,206.006,721.47
2025-02-04 09:45:00+00:00,205.881,206.091,204.28,204.51,2830.98
2025-02-04 10:00:00+00:00,204.567,206.832,204.529,206.249,2951.98
2025-02-04 10:15:00+00:00,206.2,208.257,206.188,208.1,1197.24
2025-02-04 10:30:00+00:00,208.004,208.628,206.931,208.537,530.67
2025-02-04 10:45:00+00:00,208.28,208.28,207.098,207.5,331.32
2025-02-04 11:00:00+00:00,207.467,210.557,207.38,209.707,1656.49
2025-02-04 11:15:00+00:00,209.68,210.752,209.361,210.219,814.36
2025-02-04 11:30:00+00:00,210.2,210.52,209.309,209.734,713.27
2025-02-04 11:45:00+00:00,209.602,209.635,207.322,207.354,2337.91
2025-02-04 12:00:00+00:00,207.606,209.006,207.606,208.93,1706.05
2025-02-04 12:15:00+00:00,208.763,210.139,208.763,209.975,442.47
2025-02-04 12:30:00+00:00,210.14,212.551,210.14,211.092,2703.41
2025-02-04 12:45:00+00:00,210.8,211.7,210.251,211.078,1763.04
2025-02-04 13:00:00+00:00,211.0,212.93,210.464,212.833,713.68
2025-02-04 13:15:00+00:00,212.628,212.97,211.852,212.6,1515.44
2025-02-04 13:30:00+00:00,212.534,213.087,211.304,211.92,1756.93
2025-02-04 13:45:00+00:00,212.05,213.15,209.792,210.186,2220.22
2025-02-04 14:00:00+00:00,210.25,211.522,209.151,209.711,1738.56
2025-02-04 14:15:00+00:00,209.875,212.15,209.875,212.034,569.21
2025-02-04 14:30:00+00:00,211.8,216.0,211.56,215.194,6361.96
2025-02-04 14:45:00+00:00,215.278,215.559,213.018,214.192,1711.41
2025-02-04 15:00:00+00:00,214.087,214.901,211.688,212.1,3916.18
2025-02-04 15:15:00+00:00,212.267,213.25,209.727,212.36,3611.35
2025-02-04 15:30:00+00:00,212.3,214.888,211.651,213.913,3128.86
2025-02-04 15:45:00+00:00,213.768,216.448,213.072,215.36,5447.46
2025-02-04 16:00:00+00:00,215.453,217.7,215.453,217.601,4760.37
2025-02-04 16:15:00+00:00,217.672,217.829,215.195,216.16,2548.48
2025-02-04 16:30:00+00:00,216.16,216.925,215.446,216.12,689.3
2025-02-04 16:45:00+00:00,215.967,216.865,214.23,214.28,2395.38
2025-02-04 17:00:00+00:00,214.552,216.226,213.6,215.787,2642.71
2025-02-04 17:15:00+00:00,215.814,216.904,213.6,213.652,998.15
2025-02-04 17:30:00+00:00,213.88,213.962,212.132,213.2,2615.93
2025-02-04 17:45:00+00:00,213.247,213.945,212.727,213.678,794.25
2025-02-04 18:00:00+00:00,213.6,214.25,212.582,212.85,1119.81
2025-02-04 18:15:00+00:00,212.836,213.37,212.094,212.2,1169.48
2025-02-04 18:30:00+00:00,212.132,213.734,211.47,213.04,1811.11
2025-02-04 18:45:00+00:00,213.094,214.638,212.438,214.354,1267.82
2025-02-04 19:00:00+00:00,214.25,217.212,213.984,217.212,4025.82
2025-02-04 19:15:00+00:00,217.226,218.174,216.71,217.3,4941.51
2025-02-04 19:30:00+00:00,217.322,218.184,215.028,216.846,3417.4
2025-02-04 19:45:00+00:00,216.749,217.212,207.963,208.105,8277.0
2025-02-04 20:00:00+00:00,207.963,210.219,205.249,207.2,8850.59
2025-02-04 20:15:00+00:00,207.25,208.289,205.089,206.814,2827.56
2025-02-04 20:30:00+00:00,206.78,208.708,205.402,207.7,2527.93
2025-02-04 20:45:00+00:00,207.656,208.792,206.006,206.133,1389.29
2025-02-04 21:00:00+00:00,206.0,206.0,203.354,205.736,4292.2
2025-02-04 21:15:00+00:00,205.94,206.394,204.67,205.139,1385.13
2025-02-04 21:30:00+00:00,205.082,205.767,202.786,203.489,2924.64
2025-02-04 21:45:00+00:00,203.661,204.825,202.574,203.109,5172.04
2025-02-04 22:00:00+00:00,203.129,203.945,202.552,203.712,4161.78
2025-02-04 22:15:00+00:00,203.853,204.845,203.0,203.675,1212.69
2025-02-04 22:30:00+00:00,203.624,204.327,203.156,204.327,357.83
2025-02-04 22:45:00+00:00,204.167,206.154,204.107,205.349,2113.16
2025-02-04 23:00:00+00:00,205.35,206.171,204.38,205.602,1619.1
2025-02-04 23:15:00+00:00,205.565,205.565,203.62,204.722,2093.88
2025-02-04 23:30:00+00:00,204.798,205.964,204.386,205.964,496.22
2025-02-04 23:45:00+00:00,205.974,208.218,205.761,206.455,744.89
2025-02-05 00:00:00+00:00,206.521,207.317,205.84,206.503,965.19
2025-02-05 00:15:00+00:00,206.78,207.186,205.6,207.016,946.39
2025-02-05 00:30:00+00:00,207.113,207.2,205.965,206.908,295.67
2025-02-05 00:45:00+00:00,206.904,208.083,206.6,206.6,555.0
2025-02-05 01:00:00+00:00,206.566,209.208,206.566,208.071,1237.67
2025-02-05 01:15:00+00:00,208.05,208.834,207.306,207.39,816.72
2025-02-05 01:30:00+00:00,207.38,207.72,206.801,206.801,908.15
2025-02-05 01:45:00+00:00,206.78,207.2,205.001,205.414,344.31
2025-02-05 02:00:00+00:00,205.468,206.5,205.185,205.99,560.89
2025-02-05 02:15:00+00:00,205.961,206.66,204.877,206.022,917.27
2025-02-05 02:30:00+00:00,205.988,206.47,205.081,206.28,604.02
2025-02-05 02:45:00+00:00,206.296,208.222,205.94,207.51,1346.67
2025-02-05 03:00:00+00:00,207.457,207.903,206.935,206.966,359.2
2025-02-05 03:15:00+00:00,206.935,207.16,206.47,206.77,230.84
2025-02-05 03:30:00+00:00,206.88,208.805,206.717,208.073,1233.11
2025-02-05 03:45:00+00:00,208.048,208.049,206.961,207.285,409.57
2025-02-05 04:00:00+00:00,207.368,207.368,205.884,206.122,315.46
2025-02-05 04:15:00+00:00,206.227,206.452,205.401,205.529,310.86
2025-02-05 04:30:00+00:00,205.607,206.411,205.532,206.281,197.49
2025-02-05 04:45:00+00:00,206.248,206.401,204.611,204.98,527.72
2025-02-05 05:00:00+00:00,205.0,205.478,203.821,204.38,1879.72
2025-02-05 05:15:00+00:00,204.391,204.519,203.857,204.172,187.15
2025-02-05 05:30:00+00:00,204.2,204.36,203.39,204.037,345.13
2025-02-05 05:45:00+00:00,204.2,206.718,204.2,206.334,1432.65
2025-02-05 06:00:00+00:00,206.282,208.147,205.242,206.935,626.35
2025-02-05 06:15:00+00:00,206.88,206.88,205.472,205.76,581.36
2025-02-05 06:30:00+00:00,205.761,205.761,204.201,205.255,688.44
2025-02-05 06:45:00+00:00,205.1,205.308,204.5,204.715,234.6
2025-02-05 07:00:00+00:00,204.593,205.067,204.055,204.64,408.75
2025-02-05 07:15:00+00:00,204.72,204.92,203.721,204.92,422.93
2025-02-05 07:30:00+00:00,204.788,204.81,204.16,204.746,343.41
2025-02-05 07:45:00+00:00,204.74,205.712,204.5,204.834,2561.25
2025-02-05 08:00:00+00:00,204.826,206.125,204.686,205.619,1193.09
2025-02-05 08:15:00+00:00,205.623,205.645,204.342,204.562,490.65
2025-02-05 08:30:00+00:00,204.368,204.587,203.718,203.947,414.87
2025-02-05 08:45:00+00:00,203.947,204.999,203.947,204.753,1720.08
2025-02-05 09:00:00+00:00,204.688,205.881,204.432,205.335,557.29
2025-02-05 09:15:00+00:00,205.274,205.974,204.35,204.433,157.12
2025-02-05 09:30:00+00:00,204.312,204.314,203.332,203.465,739.06
2025-02-05 09:45:00+00:00,203.581,203.8,202.724,203.3,1345.32
2025-02-05 10:00:00+00:00,203.284,203.922,202.998,203.313,627.42
2025-02-05 10:15:00+00:00,203.368,204.955,203.368,204.677,311.06
2025-02-05 10:30:00+00:00,204.64,205.266,204.451,204.917,405.98
2025-02-05 10:45:00+00:00,204.876,205.374,204.523,204.627,1312.03
2025-02-05 11:00:00+00:00,204.593,205.94,204.593,205.9,310.7
2025-02-05 11:15:00+00:00,205.9,206.79,205.1,205.17,1158.67
2025-02-05 11:30:00+00:00,205.144,205.829,204.851,205.814,562.53
2025-02-05 11:45:00+00:00,205.76,206.521,205.5,206.146,531.32
2025-02-05 12:00:00+00:00,206.248,206.699,205.742,206.183,420.59
2025-02-05 12:15:00+00:00,206.183,207.062,206.183,206.2,900.02
2025-02-05 12:30:00+00:00,206.218,206.218,205.2,205.241,409.21
2025-02-05 12:45:00+00:00,205.464,205.596,204.554,204.804,900.15
2025-02-05 13:00:00+00:00,204.799,205.404,204.5,205.19,363.08
2025-02-05 13:15:00+00:00,205.112,205.506,204.339,205.179,6276.41
2025-02-05 13:30:00+00:00,205.208,206.107,205.14,205.599,627.37
2025-02-05 13:45:00+00:00,205.59,206.179,205.464,205.925,624.13
2025-02-05 14:00:00+00:00,205.925,206.412,204.08,204.608,732.24
2025-02-05 14:15:00+00:00,204.593,206.344,204.593,206.344,1035.94
2025-02-05 14:30:00+00:00,206.352,207.459,205.7,206.739,2384.74
2025-02-05 14:45:00+00:00,206.738,207.195,203.149,203.857,1899.38
2025-02-05 15:00:00+00:00,203.781,204.451,201.407,204.16,5324.87
2025-02-05 15:15:00+00:00,204.141,205.288,202.719,205.141,1553.51
2025-02-05 15:30:00+00:00,205.308,205.699,203.164,203.164,1610.1
2025-02-05 15:45:00+00:00,203.17,203.326,201.196,201.785,3265.31
2025-02-05 16:00:00+00:00,201.737,202.0,199.55,199.93,3122.19
2025-02-05 16:15:00+00:00,199.992,200.456,198.353,199.377,3515.53
2025-02-05 16:30:00+00:00,199.33,199.791,197.7,199.401,1551.1
2025-02-05 16:45:00+00:00,199.438,201.308,199.1,199.721,1943.97
2025-02-05 17:00:00+00:00,199.72,201.365,199.695,201.047,1066.77
2025-02-05 17:15:00+00:00,201.101,201.101,198.358,198.501,1382.79
2025-02-05 17:30:00+00:00,198.513,198.915,196.5,196.948,2569.58
2025-02-05 17:45:00+00:00,197.117,198.267,196.8,197.425,864.25
2025-02-05 18:00:00+00:00,197.302,198.2,196.577,196.802,1101.31
2025-02-05 18:15:00+00:00,196.856,197.88,196.856,197.495,415.06
2025-02-05 18:30:00+00:00,197.267,198.761,197.16,197.822,1081.91
2025-02-05 18:45:00+00:00,197.851,197.851,196.27,197.598,987.31
2025-02-05 19:00:00+00:00,197.561,198.008,197.073,197.347,1185.51
2025-02-05 19:15:00+00:00,197.323,198.999,197.323,198.999,1330.27
2025-02-05 19:30:00+00:00,198.872,199.927,198.68,199.125,1693.88
2025-02-05 19:45:00+00:00,198.921,199.762,198.648,199.316,1083.64
2025-02-05 20:00:00+00:00,199.505,200.446,199.378,199.74,825.66
2025-02-05 20:15:00+00:00,199.74,199.767,198.85,199.439,541.14
2025-02-05 20:30:00+00:00,199.36,199.462,196.474,196.579,1758.12
2025-02-05 20:45:00+00:00,196.616,198.8,196.616,198.3,1036.87
2025-02-05 21:00:00+00:00,198.373,198.9,198.211,198.25,450.53
2025-02-05 21:15:00+00:00,198.2,199.314,198.128,198.784,477.44
2025-02-05 21:30:00+00:00,198.826,199.9,198.76,199.612,547.43
2025-02-05 21:45:00+00:00,199.662,199.938,198.52,198.591,1980.24
2025-02-05 22:00:00+00:00,198.584,199.316,197.605,199.316,2315.25
2025-02-05 22:15:00+00:00,199.172,199.335,196.787,196.813,1954.01
2025-02-05 22:30:00+00:00,196.826,197.68,195.538,195.591,1942.94
2025-02-05 22:45:00+00:00,195.558,196.39,195.36,195.909,1115.75
2025-02-05 23:00:00+00:00,195.801,197.316,195.354,196.919,1133.9
2025-02-05 23:15:00+00:00,196.895,197.0,195.48,195.601,1069.39
2025-02-05 23:30:00+00:00,195.605,196.392,195.0,196.108,1269.86
2025-02-05 23:45:00+00:00,196.173,196.358,195.571,196.02,399.25
2025-02-06 00:00:00+00:00,195.957,198.022,195.957,197.77,857.7
2025-02-06 00:15:00+00:00,197.873,198.819,197.54,198.198,1294.68
2025-02-06 00:30:00+00:00,198.185,198.761,197.38,197.792,572.07
2025-02-06 00:45:00+00:00,197.8,197.825,196.586,196.991,1004.79
2025-02-06 01:00:00+00:00,197.043,199.075,196.05,198.964,1702.74
2025-02-06 01:15:00+00:00,198.963,199.809,198.36,198.755,1444.05
2025-02-06 01:30:00+00:00,198.72,199.036,197.937,198.292,1355.79
2025-02-06 01:45:00+00:00,198.2,199.451,198.2,199.228,445.87
2025-02-06 02:00:00+00:00,199.34,200.666,199.148,200.562,631.04
2025-02-06 02:15:00+00:00,200.687,201.094,200.053,200.539,970.26
2025-02-06 02:30:00+00:00,200.518,200.622,200.053,200.568,790.68
2025-02-06 02:45:00+00:00,200.561,200.68,199.82,200.227,365.33
2025-02-06 03:00:00+00:00,200.304,200.48,199.44,199.615,446.5
2025-02-06 03:15:00+00:00,199.395,200.125,199.298,200.125,534.98
2025-02-06 03:30:00+00:00,200.023,201.156,200.023,200.896,470.64
2025-02-06 03:45:00+00:00,200.786,200.947,200.337,200.657,140.44
2025-02-06 04:00:00+00:00,200.656,200.921,200.17,200.879,136.84
2025-02-06 04:15:00+00:00,200.95,202.083,200.759,201.615,859.69
2025-02-06 04:30:00+00:00,201.514,201.539,200.85,201.268,216.53
2025-02-06 04:45:00+00:00,201.339,201.665,200.903,201.463,246.24
2025-02-06 05:00:00+00:00,201.45,201.514,200.834,201.003,247.66
2025-02-06 05:15:00+00:00,201.007,201.893,200.638,201.783,135.54
2025-02-06 05:30:00+00:00,201.76,202.462,201.28,202.164,413.84
2025-02-06 05:45:00+00:00,202.183,202.357,201.482,201.525,690.84
2025-02-06 06:00:00+00:00,201.609,202.707,201.34,202.652,649.45
2025-02-06 06:15:00+00:00,202.53,202.968,202.24,202.24,452.69
2025-02-06 06:30:00+00:00,202.297,203.652,202.273,203.333,665.39
2025-02-06 06:45:00+00:00,203.378,203.878,203.094,203.607,329.35
2025-02-06 07:00:00+00:00,203.595,203.595,202.351,202.471,875.5
2025-02-06 07:15:00+00:00,202.508,202.857,202.344,202.439,492.89
2025-02-06 07:30:00+00:00,202.453,202.984,201.812,202.206,346.95
2025-02-06 07:45:00+00:00,202.195,202.291,201.76,201.84,596.4
2025-02-06 08:00:00+00:00,201.864,202.439,201.372,201.72,976.33
2025-02-06 08:15:00+00:00,201.743,202.12,201.56,201.704,374.16
2025-02-06 08:30:00+00:00,201.641,201.852,201.099,201.172,737.1
2025-02-06 08:45:00+00:00,201.166,201.56,200.811,201.133,365.57
2025-02-06 09:00:00+00:00,201.1,202.733,200.514,202.733,715.86
2025-02-06 09:15:00+00:00,202.713,202.833,201.707,201.865,541.99
2025-02-06 09:30:00+00:00,201.84,202.796,201.8,201.831,297.4
2025-02-06 09:45:00+00:00,201.836,202.588,201.836,202.536,182.12
2025-02-06 10:00:00+00:00,202.503,202.796,202.193,202.377,1213.37
2025-02-06 10:15:00+00:00,202.426,202.714,202.087,202.501,1345.89
2025-02-06 10:30:00+00:00,202.504,202.512,200.847,201.25,395.25
2025-02-06 10:45:00+00:00,201.228,201.532,200.658,201.234,1223.18
2025-02-06 11:00:00+00:00,201.25,201.386,200.182,200.492,2046.66
2025-02-06 11:15:00+00:00,200.636,200.636,199.085,199.375,881.95
2025-02-06 11:30:00+00:00,199.436,200.083,198.555,199.987,719.07
2025-02-06 11:45:00+00:00,200.071,200.931,199.953,200.25,1248.27
2025-02-06 12:00:00+00:00,200.22,200.554,198.986,199.294,669.46
2025-02-06 12:15:00+00:00,199.252,199.327,198.599,199.014,195.58
2025-02-06 12:30:00+00:00,198.997,199.303,197.578,199.032,1767.53
2025-02-06 12:45:00+00:00,199.081,199.266,198.001,198.162,560.85
2025-02-06 13:00:00+00:00,198.19,198.808,198.034,198.445,322.23
2025-02-06 13:15:00+00:00,198.625,198.915,198.271,198.501,425.14
2025-02-06 13:30:00+00:00,198.555,200.068,198.474,198.763,1394.46
2025-02-06 13:45:00+00:00,198.837,200.3,198.542,200.028,321.75
2025-02-06 14:00:00+00:00,200.11,200.5,198.2,198.823,526.46
2025-02-06 14:15:00+00:00,198.983,199.04,197.45,197.907,1451.04
2025-02-06 14:30:00+00:00,198.016,198.669,195.484,196.301,3011.25
2025-02-06 14:45:00+00:00,196.427,196.936,195.078,195.078,2502.86
2025-02-06 15:00:00+00:00,195.184,196.049,194.459,195.584,4154.17
2025-02-06 15:15:00+00:00,195.607,195.741,193.5,194.025,3869.12
2025-02-06 15:30:00+00:00,194.017,194.017,191.791,192.369,3125.56
2025-02-06 15:45:00+00:00,192.246,192.3,190.422,191.185,4072.37
2025-02-06 16:00:00+00:00,191.127,192.754,190.931,192.49,3184.98
2025-02-06 16:15:00+00:00,192.476,192.836,190.185,190.341,2233.0
2025-02-06 16:30:00+00:00,190.342,190.8,189.276,189.363,3158.54
2025-02-06 16:45:00+00:00,189.343,190.331,188.7,190.219,5054.2
2025-02-06 17:00:00+00:00,190.22,190.946,189.845,190.198,2350.69
2025-02-06 17:15:00+00:00,190.252,191.652,188.943,191.62,1970.27
2025-02-06 17:30:00+00:00,191.609,192.869,191.08,191.238,1429.69
2025-02-06 17:45:00+00:00,191.338,191.338,189.98,189.98,758.49
2025-02-06 18:00:00+00:00,189.999,190.932,189.115,189.542,1698.39
2025-02-06 18:15:00+00:00,189.545,190.5,189.416,189.453,901.01
2025-02-06 18:30:00+00:00,189.402,190.488,188.303,189.344,3016.89
2025-02-06 18:45:00+00:00,189.344,190.567,189.205,189.893,1319.14
2025-02-06 19:00:00+00:00,189.852,190.94,188.609,190.641,2476.05
2025-02-06 19:15:00+00:00,190.726,191.653,190.142,190.197,1463.26
2025-02-06 19:30:00+00:00,190.125,190.16,188.921,189.872,1278.15
2025-02-06 19:45:00+00:00,189.802,190.2,189.061,189.744,1732.24
2025-02-06 20:00:00+00:00,189.777,191.257,189.502,191.005,1200.35
2025-02-06 20:15:00+00:00,191.036,191.292,190.305,191.089,1241.53
